Trigger: Gender as a Tool and a Weapon,History & Criticism,23-Jan-18,by Johanna Burton and Rizvana Bradley,Paperback,33.63,40,0,https://www.amazon.com/s/ref=sr_pg_100?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=100&keywords=book&ie=UTF8&qid=1518106272
Sensing Decolonial Aesthetics in Latin American Arts,History & Criticism,7-Feb-18,by Juan G. Ramos,Hardcover,79.95,,0,https://www.amazon.com/s/ref=sr_pg_100?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=100&keywords=book&ie=UTF8&qid=1518106272
Infinity Net: The Autobiography of Yayoi Kama,History & Criticism,4-Aug-15,by Yayoi Kama and Ralph McCarthy,Paperback,15.43,19.95,4.1,https://www.amazon.com/s/ref=sr_pg_100?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=100&keywords=book&ie=UTF8&qid=1518106272
Who's Afraid of Contemporary Art?,History & Criticism,21-Mar-17,by Kyung An and Jessica Cerasi,Hardcover,9.7,16.95,4.5,https://www.amazon.com/s/ref=sr_pg_100?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=100&keywords=book&ie=UTF8&qid=1518106272
Play Safe (Make the Play) (Volume 1),History & Criticism,21-Oct-15,by Amber Garza,Paperback,14.99,,4.2,https://www.amazon.com/s/ref=sr_pg_100?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=100&keywords=book&ie=UTF8&qid=1518106272
Binkies' Adventures: The Magic Doghoe,History & Criticism,4-Jul-17,by Uncle Ham,Paperback,8.5,,5,https://www.amazon.com/s/ref=sr_pg_100?fst=as%3Aoff&rh=n%3A283155%2Cn%3A1%2Cn%3A1064%2Ck%3Abook&page=100&keywords=book&ie=UTF8&qid=1518106272
Catch Me If You Can: The True Story of a Real Fake,Biographies & Memoirs,1-Aug-00,by Frank W. Abagnale and Stan Redding,Paperback,12.79,15.99,4.6,https://www.amazon.com/s/ref=sr_pg_97?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=97&ie=UTF8&qid=1518106276
Naked,Biographies & Memoirs,1-Jun-98,by David Sedaris,Paperback,5.46,16,4,https://www.amazon.com/s/ref=sr_pg_97?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=97&ie=UTF8&qid=1518106276
In Other Words,Biographies & Memoirs,7-Feb-17,by Jhumpa Lahiri and Ann Goldstein,Paperback,6.52,16,3.7,https://www.amazon.com/s/ref=sr_pg_97?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=97&ie=UTF8&qid=1518106276
The Unsettlers: In Search of the Good Life in Today's America,Biographies & Memoirs,9-Jan-18,by Mark Sundeen,Paperback,13.63,16,4.5,https://www.amazon.com/s/ref=sr_pg_97?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=97&ie=UTF8&qid=1518106276
The Complete Personal Memoirs of Ulysses S. Grant,Biographies & Memoirs,12-Oct-09,by Ulysses S. Grant,Paperback,10.76,11.95,4.4,https://www.amazon.com/s/ref=sr_pg_97?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=97&ie=UTF8&qid=1518106276
The Underdogs: A Novel of the Mexican Revolution (Penguin Classics),Biographies & Memoirs,29-Jul-08,by Mariano Azuela and Sergio Waisman,Paperback,9.6,12,3.9,https://www.amazon.com/s/ref=sr_pg_97?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=97&ie=UTF8&qid=1518106276
Survivors: True Stories of Children in the Holocat,Biographies & Memoirs,1-Mar-05,by Allan Zullo,Paperback,5.43,6.99,4.6,https://www.amazon.com/s/ref=sr_pg_97?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=97&ie=UTF8&qid=1518106276
Conspiracy: Peter Thiel  Hulk Hogan  Gawker  and the Anatomy of Intrigue,Biographies & Memoirs,27-Feb-18,by Ryan Holiday,Hardcover,25.2,28,0,https://www.amazon.com/s/ref=sr_pg_97?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=97&ie=UTF8&qid=1518106276
Pocahontas and the Powhatan Dilemma: The American Portraits Series,Biographies & Memoirs,11-Aug-05,by Camilla Townsend,Paperback,13.97,,3.9,https://www.amazon.com/s/ref=sr_pg_97?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=97&ie=UTF8&qid=1518106276
Revolution Song: A Story of American Freedom,Biographies & Memoirs,7-Nov-17,by Rsell Shorto,Hardcover,16.19,28.95,4.5,https://www.amazon.com/s/ref=sr_pg_97?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=97&ie=UTF8&qid=1518106276
Drinking Like Ladies: 75 modern cocktails from the world's leading female bartenders; Includes toasts to extraordinary women in history,Biographies & Memoirs,19-Jun-18,by Misty Kalkofen and Kirsten Amann,Hardcover,19.87,21.99,0,https://www.amazon.com/s/ref=sr_pg_97?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=97&ie=UTF8&qid=1518106276
Between You & Me: Confessions of a Comma Queen,Biographies & Memoirs,4-Apr-16,by Mary Norris,Paperback,11.37,15.95,4.2,https://www.amazon.com/s/ref=sr_pg_97?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=97&ie=UTF8&qid=1518106276
Between You & Me: Confessions of a Comma Queen,Biographies & Memoirs,4-Apr-16,by Mary Norris,Paperback,11.37,15.95,4.2,https://www.amazon.com/s/ref=sr_pg_98?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=98&ie=UTF8&qid=1518106334
Between Two Worlds: Lessons from the Other Side,Biographies & Memoirs,8-Aug-17,by Tyler Henry,Paperback,12.09,16,4.7,https://www.amazon.com/s/ref=sr_pg_98?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=98&ie=UTF8&qid=1518106334
Feminist Icon Cross-Stitch: 30 Daring Designs to Celebrate Strong Women,Biographies & Memoirs,10-Oct-17,by Anna Fleiss and Lauren Manco,Hardcover,11.09,18,4.4,https://www.amazon.com/s/ref=sr_pg_98?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=98&ie=UTF8&qid=1518106334
Through Gates of Splendor,Biographies & Memoirs,3-Jun-81,by Elisabeth Elliot,Paperback,9.85,14.99,4.7,https://www.amazon.com/s/ref=sr_pg_98?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=98&ie=UTF8&qid=1518106334
I'm Proud of You: My Friendship with Fred Rogers,Biographies & Memoirs,10-Mar-12,by Tim Madigan,Paperback,9.89,10.99,4.7,https://www.amazon.com/s/ref=sr_pg_98?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=98&ie=UTF8&qid=1518106334
Admissions: Life as a Brain Surgeon,Biographies & Memoirs,3-Oct-17,by Henry Marsh,Hardcover,18.35,26.99,3.9,https://www.amazon.com/s/ref=sr_pg_98?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=98&ie=UTF8&qid=1518106334
The Gourmands' Way: Six Americans in Paris and the Birth of a New Gastronomy,Biographies & Memoirs,10-Oct-17,by Jtin Spring,Hardcover,19.1,30,4.6,https://www.amazon.com/s/ref=sr_pg_98?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=98&ie=UTF8&qid=1518106334
The Life and Times of the Thunderbolt Kid: A Memoir,Biographies & Memoirs,25-Sep-07,by Bill Bryson,Paperback,10.95,15.99,4.5,https://www.amazon.com/s/ref=sr_pg_98?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=98&ie=UTF8&qid=1518106334
Ghettoside: A True Story of Murder in America,Biographies & Memoirs,27-Oct-15,by Jill Leovy,Paperback,10.87,17,4.5,https://www.amazon.com/s/ref=sr_pg_98?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=98&ie=UTF8&qid=1518106334
Blue Highways: A Journey into America,Biographies & Memoirs,19-Oct-99,by William Least Heat-Moon and William Least Heat Moon,Paperback,6.95,16,4.5,https://www.amazon.com/s/ref=sr_pg_98?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=98&ie=UTF8&qid=1518106334
The Work: Searching for a Life That Matters,Biographies & Memoirs,21-Jul-15,by Wes Moore,Paperback,12.65,16,4.5,https://www.amazon.com/s/ref=sr_pg_98?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=98&ie=UTF8&qid=1518106334
Revolutionary Characters: What Made the Founders Different,Biographies & Memoirs,29-May-07,by Gordon S. Wood,Paperback,14.4,18,4.1,https://www.amazon.com/s/ref=sr_pg_98?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=98&ie=UTF8&qid=1518106334
All over but the Shoutin',Biographies & Memoirs,8-Sep-98,by Rick Bragg,Paperback,6.36,16,4.7,https://www.amazon.com/s/ref=sr_pg_99?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=99&ie=UTF8&qid=1518106354
Black Hearts: One Platoon's Descent into Madness in Iraq's Triangle of Death,Biographies & Memoirs,1-Feb-11,by Jim Frederick,Paperback,13.6,17,4.6,https://www.amazon.com/s/ref=sr_pg_99?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=99&ie=UTF8&qid=1518106354
As Nature Made Him: The Boy Who Was Raised as a Girl,Biographies & Memoirs,8-Aug-06,by John Colapinto,Paperback,6.75,14.99,4.6,https://www.amazon.com/s/ref=sr_pg_99?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=99&ie=UTF8&qid=1518106354
Corfu Trilogy,Biographies & Memoirs,26-Sep-06,by Gerald Durrell,Paperback,13.2,,4.7,https://www.amazon.com/s/ref=sr_pg_99?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=99&ie=UTF8&qid=1518106354
Franklin and Winston: An Intimate Portrait of an Epic Friendship,Biographies & Memoirs,12-Oct-04,by Jon Meacham,Paperback,13.92,18,4.6,https://www.amazon.com/s/ref=sr_pg_99?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=99&ie=UTF8&qid=1518106354
On Power: My Journey Through the Corridors of Power and How You Can Get More Power,Biographies & Memoirs,14-Nov-17,by Mr. Gene Simmons,Hardcover,10.01,15.99,4.4,https://www.amazon.com/s/ref=sr_pg_99?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=99&ie=UTF8&qid=1518106354
This Republic of Suffering: Death and the American Civil War (Vintage Civil War Library),Biographies & Memoirs,6-Jan-09,by Drew Gilpin Fat,Paperback,14.36,17.95,4.3,https://www.amazon.com/s/ref=sr_pg_99?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=99&ie=UTF8&qid=1518106354
Under Fire: Reporting from the Front Lines of the Trump White Hoe,Biographies & Memoirs,1-Sep-18,by April Ryan,Hardcover,22.47,24.95,0,https://www.amazon.com/s/ref=sr_pg_99?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=99&ie=UTF8&qid=1518106354
How to Murder Your Life: A Memoir,Biographies & Memoirs,10-Oct-17,by Cat Marnell,Paperback,9.35,16,4.3,https://www.amazon.com/s/ref=sr_pg_99?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=99&ie=UTF8&qid=1518106354
Children of Nazis: The Sons and Daughters of Himmler  G_ring  H_ss  Mengele  and Others¡ª Living with a Father¡¯s Monstro Legacy,Biographies & Memoirs,6-Feb-18,by Tania Crasnianski and Molly Grogan,Hardcover,19.93,22.99,0,https://www.amazon.com/s/ref=sr_pg_99?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=99&ie=UTF8&qid=1518106354
Adventures in the Screen Trade: A Personal View of Hollywood and Screenwriting,Biographies & Memoirs,10-Mar-89,by William Goldman,Paperback,12.99,20,4.5,https://www.amazon.com/s/ref=sr_pg_99?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=99&ie=UTF8&qid=1518106354
The Reporter Who Knew Too Much: The Mysterio Death of What's My Line TV Star and Media Icon Dorothy Kilgallen,Biographies & Memoirs,24-Oct-17,by Mark Shaw,Paperback,11,16,4.1,https://www.amazon.com/s/ref=sr_pg_99?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=99&ie=UTF8&qid=1518106354
12 Rules for Life: An Antidote to Chaos,Health  Fitness & Dieting,23-Jan-18,by Jordan B. Peterson,Hardcover,15.57,25.95,4.8,https://www.amazon.com/s/ref=lp_283155_nr_n_13?fst=as%3Aoff&rh=n%3A283155 n%3A%211000 n%3A10&bbn=1000&ie=UTF8&qid=1517292898&rnid=1000
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Health  Fitness & Dieting,13-Sep-16,by Mark Manson,Hardcover,14.99,24.99,4.5,https://www.amazon.com/s/ref=lp_283155_nr_n_13?fst=as%3Aoff&rh=n%3A283155 n%3A%211000 n%3A10&bbn=1000&ie=UTF8&qid=1517292898&rnid=1000
The Whole30: The 30-Day Guide to Total Health and Food Freedom,Health  Fitness & Dieting,21-Apr-15,by Melissa Hartwig and Dallas Hartwig,Hardcover,18,30,4.6,https://www.amazon.com/s/ref=lp_283155_nr_n_13?fst=as%3Aoff&rh=n%3A283155 n%3A%211000 n%3A10&bbn=1000&ie=UTF8&qid=1517292898&rnid=1000
Publication Manual of the American Psychological Association  6th Edition,Health  Fitness & Dieting,15-Jul-09,by American Psychological Association,Paperback,18.43,29.95,4.3,https://www.amazon.com/s/ref=lp_283155_nr_n_13?fst=as%3Aoff&rh=n%3A283155 n%3A%211000 n%3A10&bbn=1000&ie=UTF8&qid=1517292898&rnid=1000
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Health  Fitness & Dieting,23-Apr-13,by Jen Sincero,Paperback,9.59,16,4.6,https://www.amazon.com/s/ref=lp_283155_nr_n_13?fst=as%3Aoff&rh=n%3A283155 n%3A%211000 n%3A10&bbn=1000&ie=UTF8&qid=1517292898&rnid=1000
StrengthsFinder 2.0,Health  Fitness & Dieting,1-Feb-07,by Tom Rath,Hardcover,16.9,32,4,https://www.amazon.com/s/ref=lp_283155_nr_n_13?fst=as%3Aoff&rh=n%3A283155 n%3A%211000 n%3A10&bbn=1000&ie=UTF8&qid=1517292898&rnid=1000
The Whole30 Fast & Easy Cookbook: 150 Simply Delicio Everyday Recipes for Your Whole30,Health  Fitness & Dieting,5-Dec-17,by Melissa Hartwig,Hardcover,18,30,4.5,https://www.amazon.com/s/ref=lp_283155_nr_n_13?fst=as%3Aoff&rh=n%3A283155 n%3A%211000 n%3A10&bbn=1000&ie=UTF8&qid=1517292898&rnid=1000
Dirty Genes: A Breakthrough Program to Treat the Root Cae of Illness and Optimize Your Health,Health  Fitness & Dieting,30-Jan-18,by Ben Lynch ND.,Hardcover,16.79,27.99,4.9,https://www.amazon.com/s/ref=lp_283155_nr_n_13?fst=as%3Aoff&rh=n%3A283155 n%3A%211000 n%3A10&bbn=1000&ie=UTF8&qid=1517292898&rnid=1000
The Keto Diet: The Complete Guide to a High-Fat Diet  with More Than 125 Delectable Recipes and 5 Meal Plans to Shed Weight  Heal Your Body  and Regain Confidence,Health  Fitness & Dieting,11-Apr-17,by Leanne Vogel,Paperback,20.97,34.95,4.6,https://www.amazon.com/s/ref=lp_283155_nr_n_13?fst=as%3Aoff&rh=n%3A283155 n%3A%211000 n%3A10&bbn=1000&ie=UTF8&qid=1517292898&rnid=1000
"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cae Disease and Weight Gain",Health  Fitness & Dieting,25-Apr-17,by Dr. Steven R Gundry M.D.,Hardcover,16.72,27.99,4.5,https://www.amazon.com/s/ref=lp_283155_nr_n_13?fst=as%3Aoff&rh=n%3A283155 n%3A%211000 n%3A10&bbn=1000&ie=UTF8&qid=1517292898&rnid=1000
The TB12 Method: How to Achieve a Lifetime of Stained Peak Performance,Health  Fitness & Dieting,19-Sep-17,by Tom Brady,Hardcover,17.77,29.99,4.1,https://www.amazon.com/s/ref=lp_283155_nr_n_13?fst=as%3Aoff&rh=n%3A283155 n%3A%211000 n%3A10&bbn=1000&ie=UTF8&qid=1517292898&rnid=1000
Enlightenment Now: The Case for Reason  Science  Humanism  and Progress,Health  Fitness & Dieting,13-Feb-18,by Steven Pinker,Hardcover,21,35,0,https://www.amazon.com/s/ref=lp_283155_nr_n_13?fst=as%3Aoff&rh=n%3A283155 n%3A%211000 n%3A10&bbn=1000&ie=UTF8&qid=1517292898&rnid=1000
How to Murder Your Life: A Memoir,Biographies & Memoirs,10-Oct-17,by Cat Marnell,Paperback,9.35,16,4.3,https://www.amazon.com/s/ref=sr_pg_100?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=100&ie=UTF8&qid=1518106375
Children of Nazis: The Sons and Daughters of Himmler  G_ring  H_ss  Mengele  and Others¡ª Living with a Father¡¯s Monstro Legacy,Biographies & Memoirs,6-Feb-18,by Tania Crasnianski and Molly Grogan,Hardcover,19.93,22.99,0,https://www.amazon.com/s/ref=sr_pg_100?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=100&ie=UTF8&qid=1518106375
Adventures in the Screen Trade: A Personal View of Hollywood and Screenwriting,Biographies & Memoirs,10-Mar-89,by William Goldman,Paperback,12.99,20,4.5,https://www.amazon.com/s/ref=sr_pg_100?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=100&ie=UTF8&qid=1518106375
The Reporter Who Knew Too Much: The Mysterio Death of What's My Line TV Star and Media Icon Dorothy Kilgallen,Biographies & Memoirs,24-Oct-17,by Mark Shaw,Paperback,11,16,4.1,https://www.amazon.com/s/ref=sr_pg_100?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=100&ie=UTF8&qid=1518106375
Meet the Frugalwoods: Achieving Financial Independence Through Simple Living,Biographies & Memoirs,6-Mar-18,by Elizabeth Willard Thames,Hardcover,15.31,22.99,0,https://www.amazon.com/s/ref=sr_pg_100?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=100&ie=UTF8&qid=1518106375
No  My Place: Reflections on sexual harassment in Illinois government and politics,Biographies & Memoirs,25-Jan-18,by Kerry Lester and Pat Byrnes,Paperback,10.99,,5,https://www.amazon.com/s/ref=sr_pg_100?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=100&ie=UTF8&qid=1518106375
The Spider Network: The Wild Story of a Math Geni  a Gang of Backstabbing Bankers  and One of the Greatest Scams in Financial History,Biographies & Memoirs,21-Mar-17,by David Enrich,Hardcover,16.7,29.99,4.4,https://www.amazon.com/s/ref=sr_pg_100?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=100&ie=UTF8&qid=1518106375
The Secret Thoughts of an Unlikely Convert : An English Professor's Journey into Christian Faith,Biographies & Memoirs,1-Oct-12,by Rosaria Champagne Butterfield,Paperback,9.44,,4.7,https://www.amazon.com/s/ref=sr_pg_100?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=100&ie=UTF8&qid=1518106375
Animal  Vegetable  Miracle: A Year of Food Life,Biographies & Memoirs,29-Apr-08,by Barbara Kingsolver and Camille Kingsolver,Paperback,13.11,15.99,4.4,https://www.amazon.com/s/ref=sr_pg_100?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=100&ie=UTF8&qid=1518106375
The Republic of Pirates: Being the True and Surprising Story of the Caribbean Pirates and the Man Who Brought Them Down,Biographies & Memoirs,12-May-08,by Colin Woodard,Paperback,9.68,16.95,4.6,https://www.amazon.com/s/ref=sr_pg_100?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=100&ie=UTF8&qid=1518106375
Oscar de la Renta: His Legendary World of Style,Biographies & Memoirs,15-Sep-15,by Andre Leon Talley and Adam Kuehl,Hardcover,29.14,50,4.8,https://www.amazon.com/s/ref=sr_pg_100?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=100&ie=UTF8&qid=1518106375
Walt Disney: An American Original (Disney Editions Deluxe),Biographies & Memoirs,15-Apr-94,by Bob Thomas,Paperback,13.35,15.99,4.7,https://www.amazon.com/s/ref=sr_pg_100?rh=n%3A283155%2Cn%3A%211000%2Cn%3A2&page=100&ie=UTF8&qid=1518106375
Medical Medium Thyroid Healing: The Truth behind Hashimoto's  Graves'  Insomnia  Hypothyroidism  Thyroid Nodules & Epstein-Barr,Health  Fitness & Dieting,7-Nov-17,by Anthony William,Hardcover,16.31,27.99,4.9,https://www.amazon.com/s/ref=lp_10_pg_2/142-0347271-1745347?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=2&ie=UTF8&qid=1518106392
When: The Scientific Secrets of Perfect Timing,Health  Fitness & Dieting,9-Jan-18,by Daniel H. Pink,Hardcover,16.8,28,4.7,https://www.amazon.com/s/ref=lp_10_pg_2/142-0347271-1745347?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=2&ie=UTF8&qid=1518106392
Braving the Wilderness: The Quest for True Belonging and the Courage to Stand Alone,Health  Fitness & Dieting,12-Sep-17,by Bren¨¦ Brown,Hardcover,16.35,28,4.6,https://www.amazon.com/s/ref=lp_10_pg_2/142-0347271-1745347?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=2&ie=UTF8&qid=1518106392
The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Health  Fitness & Dieting,20-Dec-16,by Amy Ramos and Amanda C. Hughes,Paperback,7.78,11.99,4.2,https://www.amazon.com/s/ref=lp_10_pg_2/142-0347271-1745347?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=2&ie=UTF8&qid=1518106392
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Health  Fitness & Dieting,7-Nov-97,by Don Miguel Ruiz,Paperback,7.77,12.95,4.6,https://www.amazon.com/s/ref=lp_10_pg_2/142-0347271-1745347?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=2&ie=UTF8&qid=1518106392
Simply Keto: A Practical Approach to Health & Weight Loss  with 100+ Easy Low-Carb Recipes,Health  Fitness & Dieting,12-Dec-17,by Suzanne Ryan,Paperback,24.19,34.95,4.9,https://www.amazon.com/s/ref=lp_10_pg_2/142-0347271-1745347?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=2&ie=UTF8&qid=1518106392
What to Expect When You're Expecting,Health  Fitness & Dieting,31-May-16,by Heidi Murkoff and Sharon Mazel,Paperback,14.33,15.95,4.4,https://www.amazon.com/s/ref=lp_10_pg_2/142-0347271-1745347?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=2&ie=UTF8&qid=1518106392
The How Not to Die Cookbook: 100+ Recipes to Help Prevent and Reverse Disease,Health  Fitness & Dieting,5-Dec-17,by Michael Greger M.D. and Gene Stone,Hardcover,17.31,29.99,4.6,https://www.amazon.com/s/ref=lp_10_pg_2/142-0347271-1745347?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=2&ie=UTF8&qid=1518106392
Food: What the Heck Should I Eat?,Health  Fitness & Dieting,27-Feb-18,by Mark Hyman M.D.,Hardcover,18.3,28,0,https://www.amazon.com/s/ref=lp_10_pg_2/142-0347271-1745347?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=2&ie=UTF8&qid=1518106392
How Not to Die: Discover the Foods Scientifically Proven to Prevent and Reverse Disease,Health  Fitness & Dieting,8-Dec-15,by Michael Greger M.D. and Gene Stone,Hardcover,15.99,29.99,4.8,https://www.amazon.com/s/ref=lp_10_pg_2/142-0347271-1745347?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=2&ie=UTF8&qid=1518106392
Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,Health  Fitness & Dieting,4-Apr-17,by William H. McRaven,Hardcover,10.8,18,4.7,https://www.amazon.com/s/ref=lp_10_pg_2/142-0347271-1745347?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=2&ie=UTF8&qid=1518106392
The Whole30 Day by Day: Your Daily Guide to Whole30 Success,Health  Fitness & Dieting,5-Dec-17,by Melissa Hartwig,Flexibound,12.74,19.99,4.5,https://www.amazon.com/s/ref=lp_10_pg_2/142-0347271-1745347?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=2&ie=UTF8&qid=1518106392
The Body Keeps the Score: Brain  Mind  and Body in the Healing of Trauma,Health  Fitness & Dieting,8-Sep-15,by Bessel van der Kolk M.D.,Paperback,12.23,18,4.8,https://www.amazon.com/s/ref=sr_pg_3?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=3&ie=UTF8&qid=1518106406
The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,Health  Fitness & Dieting,27-Aug-10,by Bren¨¦ Brown,Paperback,8.99,14.95,4.6,https://www.amazon.com/s/ref=sr_pg_3?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=3&ie=UTF8&qid=1518106406
Mindset: The New Psychology of Success,Health  Fitness & Dieting,26-Dec-07,by Carol S. Dweck,Paperback,11.8,17,4.5,https://www.amazon.com/s/ref=sr_pg_3?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=3&ie=UTF8&qid=1518106406
,Health  Fitness & Dieting,,Unknown,,14.99,24.99,4.1,https://www.amazon.com/s/ref=sr_pg_3?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=3&ie=UTF8&qid=1518106406
Unfu*k Yourself: Get Out of Your Head and into Your Life,Health  Fitness & Dieting,1-Aug-17,by Gary John Bishop,Hardcover,11.54,19.99,4.5,https://www.amazon.com/s/ref=sr_pg_3?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=3&ie=UTF8&qid=1518106406
,Health  Fitness & Dieting,,Unknown,,16.46,27.99,4.3,https://www.amazon.com/s/ref=sr_pg_3?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=3&ie=UTF8&qid=1518106406
Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live  Love  Parent  and Lead,Health  Fitness & Dieting,7-Apr-15,by Bren¨¦ Brown,Paperback,13.59,17,4.7,https://www.amazon.com/s/ref=sr_pg_3?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=3&ie=UTF8&qid=1518106406
Man's Search for Meaning,Health  Fitness & Dieting,1-Jun-06,by Viktor E. Frankl and William J. Winslade,Paperback,6.99,,4.7,https://www.amazon.com/s/ref=sr_pg_3?rh=n%3A283155%2Cn%3A%211000%2Cn%3A10&page=3&ie=UTF8&qid=1518106406
